algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.0017632770000000002,2.763157894736842,11.375,130,25,5747,Continuous,21,84,5747,8,origB10,307,525,307,17,1,2.130946,MaxSatDddLadderRC2,0.000348293,0.002110859,8,11,54,5747
0.10338150100000121,4.989937106918239,15.399999618530273,3202,25,75494,Continuous,22,1039,75494,57,origB11,2876,3967,2876,816,1,215592.184223,MaxSatDddLadderRC2,200.436338491,200.539719217,25,185,38,75494
0.003151593,1.7094017094017093,16.214284896850586,970,25,918,Continuous,23,57,918,9,origB12,288,800,288,6,1,3.701603,MaxSatDddLadderRC2,0.000448511,0.003599471,14,19,30,918
0.02654643000000001,4.2976669348350764,20.931034088134766,5915,33,9621,Continuous,24,241,9621,16,trackA1,3704,5342,3704,78,2,128.967714,MaxSatDddLadderRC2,0.102166486,0.128712099,29,91,71,9621
0.04945603100000007,4.426666666666667,19.0,3735,33,6859,Continuous,25,536,6859,19,trackA2,2982,4316,2982,363,1,11336.79138,MaxSatDddLadderRC2,11.285385867,11.334841046,25,91,82,6859
0.016989795000000002,3.680327868852459,22.375,2061,33,2077,Continuous,26,281,2077,14,trackA3,1790,2694,1790,107,1,140.689516,MaxSatDddLadderRC2,0.123390361,0.14037957,16,62,110,2077
0.004182074,2.3442028985507246,19.214284896850586,1175,33,2069,Continuous,27,112,2069,10,trackA4,677,1294,677,14,1,5.240412,MaxSatDddLadderRC2,0.001018275,0.005199837,14,20,76,2069
0.007451206999999994,2.523206751054852,19.25,876,33,2773,Continuous,28,209,2773,12,trackA5,654,1196,654,111,1,64.90321,MaxSatDddLadderRC2,0.057016643,0.06446727,12,29,67,2773
0.003732979,2.395424836601307,18.625,307,33,1679,Continuous,29,101,1679,9,trackA6,383,733,383,13,1,4.721169,MaxSatDddLadderRC2,0.000929572,0.004661805,8,20,66,1679
0.002038709,2.414285714285714,12.625,126,33,1393,Continuous,30,92,1393,7,trackA7,275,507,275,9,1,2.468124,MaxSatDddLadderRC2,0.000412334,0.00245064,8,8,75,1393
0.13459073900003204,6.102633969118982,19.88888931274414,4862,33,,Continuous,31,1319,20099,34,trackA8,4758,6719,4758,1266,1,,MaxSatDddLadderRC2,299.954000415,300.088590258,27,52,0,34990
0.022656202999999986,4.671532846715328,20.049999237060547,2616,33,6305,Continuous,32,349,6305,20,trackA9,2691,3840,2691,198,1,452.908132,MaxSatDddLadderRC2,0.429618412,0.452273864,20,112,37,6305
0.007394801000000001,2.8551181102362206,18.176469802856445,1632,33,4812,Continuous,33,153,4812,14,trackA10,1052,1813,1052,55,1,17.928677,MaxSatDddLadderRC2,0.010353275,0.017747405,17,43,53,4812
0.15507069599999568,6.52670501232539,20.482759475708008,6144,33,,Continuous,34,1539,7371,70,trackA11,5502,7943,5502,1480,1,,MaxSatDddLadderRC2,299.951739997,300.106809951,29,58,0,29878
0.14936731599999575,6.435691318327974,21.714284896850586,6393,33,,Continuous,35,1531,8631,65,trackA12,5613,8006,5613,1478,1,,MaxSatDddLadderRC2,300.614374703,300.763741235,28,52,0,32797
