algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.023098634999999996,12.289617486338798,17.799999237060547,136,25,11,InfiniteSteps180,40,125,11,126,trackB5,111,2249,985,125,1,50.441478,SatDddSclTotalizer,0.026956942,ok,49.293501000000006,14.590304,50.046145,50.046145,0.050055284,5,58,63,11,1
0.014813325000000002,5.764331210191083,15.199999809265137,93,25,2,InfiniteSteps180,41,28,2,102,trackB6,10,905,197,28,1,18.311974000000003,SatDddSclTotalizer,0.003291981,ok,11.321744,11.321744,18.097876999999997,18.097876999999997,0.018104969,5,4,22,2,1
0.12439292800000001,13.505291005291005,15.25,2865,25,318,InfiniteSteps180,42,269,318,184,trackB7,542,10210,4690,268,2,503.529143,SatDddSclTotalizer,0.37619976,ok,500.582022,11.998775,500.582022,244.754316,0.500592395,24,140,119,318,1
0.018419422,11.589928057553957,13.399999618530273,72,25,12,InfiniteSteps180,43,96,12,121,trackB8,62,1611,679,96,1,35.336117,SatDddSclTotalizer,0.016622609,ok,11.302123,11.302123,35.033927,35.033927,0.035041775,5,42,50,12,1
0.024759643000000005,12.33502538071066,13.571428298950195,150,25,51,InfiniteSteps180,44,100,51,114,trackB9,104,2430,1091,99,1,51.894259999999996,SatDddSclTotalizer,0.026586079,ok,51.336828000000004,11.278314,51.336828000000004,42.151093,0.051345366,7,51,42,51,1
0.019117873,5.2994652406417115,12.857142448425293,126,25,41,InfiniteSteps180,45,18,41,102,trackB10,11,991,92,18,1,22.692662,SatDddSclTotalizer,0.003164547,ok,11.231707,11.231707,22.273843000000003,22.273843000000003,0.022282161,7,5,7,41,1
0.139749691,11.744654088050314,15.399999618530273,3202,25,391,InfiniteSteps180,46,178,391,147,trackB11,417,9337,4326,178,1,416.69694899999996,SatDddSclTotalizer,0.273929148,ok,399.704927,11.792876000000001,413.661763,413.661763,0.413678517,25,100,69,391,1
0.057314934999999956,18.837606837606838,16.214284896850586,970,25,88,InfiniteSteps180,47,219,88,185,trackB12,662,8816,3697,218,1,585.076142,SatDddSclTotalizer,0.526209331,ok,583.514503,11.567335,583.514503,560.895614,0.583523995,14,161,51,88,1
0.1952033329999998,19.930812550281576,20.931034088134766,5915,33,81,InfiniteSteps180,48,390,81,128,stationA1,1315,24774,14507,389,1,2692.1427040000003,SatDddSclTotalizer,2.492529471,ok,2687.720075,22.054900999999997,2687.720075,2469.007142,2.687732483,29,219,163,81,1
0.09455150000000012,16.162051282051284,19.0,3735,33,59,InfiniteSteps180,49,142,59,157,stationA2,941,15758,7897,142,1,1259.995768,SatDddSclTotalizer,1.162965729,ok,1067.165043,11.862960000000001,1257.502541,1257.502541,1.257516912,25,101,35,59,1
0.06524194699999997,14.792349726775956,22.375,2061,33,26,InfiniteSteps180,50,271,26,126,stationA3,464,10828,6245,270,2,381.302706,SatDddSclTotalizer,0.314557994,ok,379.790735,11.961056,379.790735,193.74142999999998,0.379799634,16,144,120,26,1
0.038054105000000005,9.93840579710145,19.214284896850586,1175,33,22,InfiniteSteps180,51,174,22,113,stationA4,169,5486,2725,174,1,125.1884,SatDddSclTotalizer,0.08621308,ok,122.69246100000001,11.70753,124.25665,124.25665,0.124266874,14,84,85,22,1
0.028938055999999997,8.310126582278482,19.25,876,33,23,InfiniteSteps180,52,99,23,115,stationA5,128,3939,1635,99,1,70.979062,SatDddSclTotalizer,0.041262031,ok,11.464184000000001,11.464184000000001,70.187465,70.187465,0.070199824,12,59,35,23,1
0.019079512,6.016339869281046,18.625,307,33,15,InfiniteSteps180,53,48,15,107,stationA6,54,1841,487,48,1,28.425804999999997,SatDddSclTotalizer,0.008955947,ok,11.400235,11.400235,28.025098,28.025098,0.028035178,8,31,13,15,1
0.020963579000000003,9.019047619047619,12.625,126,33,16,InfiniteSteps180,54,108,16,105,stationA7,41,1894,686,108,1,44.236225999999995,SatDddSclTotalizer,0.022869083,ok,11.546339,11.546339,43.822751,43.822751,0.043832388,8,22,81,16,1
0.4419659590000009,69.54859218891916,19.88888931274414,4862,33,161,InfiniteSteps180,55,737,161,406,stationA8,7160,76573,39864,736,2,74383.621295,SatDddSclTotalizer,73.930313695,ok,74372.268477,12.40526,74372.268477,66549.493873,74.372279388,27,576,153,161,1
