algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.0017551810000000002,1.6503267973856208,18.625,307,33,15,InfiniteSteps180,53,53,15,6,stationA6,161,505,161,15,1,2.036972,MaxSatDddLadderScl,0.000257069,0.002011627,8,4,34,15
0.00170588,2.552380952380952,12.625,126,33,16,InfiniteSteps180,54,67,16,7,stationA7,276,536,276,16,1,2.096234,MaxSatDddLadderScl,0.000362396,0.002067751,8,9,40,16
0.11059057599999988,20.376021798365123,19.88888931274414,4862,33,168,InfiniteSteps180,55,449,168,139,stationA8,16103,22434,16103,94,5,12176.140222,MaxSatDddLadderScl,12.063970745,12.174560747,27,349,0,168
0.011282633999999998,4.377128953771289,20.049999237060547,2616,33,50,InfiniteSteps180,56,147,50,17,stationA9,2128,3598,2128,50,1,25.20188,MaxSatDddLadderScl,0.013718986,0.025001,20,64,31,50
0.010075036,3.883464566929134,18.176469802856445,1632,33,42,InfiniteSteps180,57,174,42,25,stationA10,1395,2466,1395,28,1,20.776826,MaxSatDddLadderScl,0.010560688,0.02063517,17,78,66,42
0.16201197799999534,32.56121610517666,20.482759475708008,6144,33,,InfiniteSteps180,58,494,117,289,stationA11,26738,39627,26738,117,1,,MaxSatDddLadderScl,123.547918479,123.709929758,29,375,0,155
0.09641917599999772,25.20096463022508,21.714284896850586,6393,33,,InfiniteSteps180,59,335,128,203,stationA12,20021,31350,20021,128,1,,MaxSatDddLadderScl,126.706052967,126.802471413,28,205,0,177
0.010840405,3.615264797507788,17.33333396911621,2022,25,34,InfiniteSteps180,60,136,34,13,stationB1,1274,2321,1274,34,2,22.958411,MaxSatDddLadderScl,0.011990909,0.02283074,18,56,43,34
0.001247298,2.189542483660131,14.800000190734863,87,25,29,InfiniteSteps180,61,50,29,5,stationB2,130,335,130,12,1,1.533056,MaxSatDddLadderScl,0.000208615,0.001455374,5,8,28,29
0.0012188610000000001,2.468208092485549,16.799999237060547,136,20,6,InfiniteSteps180,62,42,6,7,stationB3,190,427,190,6,1,1.473446,MaxSatDddLadderScl,0.000233042,0.001451415,5,10,26,6
0.010757643,4.920972644376899,15.949999809265137,2246,25,359,InfiniteSteps180,63,129,359,29,stationB4,1973,3238,1973,38,1,28.742769,MaxSatDddLadderScl,0.017822545,0.028579688,20,69,22,359
0.0023211209999999998,3.989071038251366,17.799999237060547,136,25,10,InfiniteSteps180,64,65,10,12,stationB5,406,730,406,10,1,3.239545,MaxSatDddLadderScl,0.000879173,0.003199831,5,19,36,10
0.001240527,1.9681528662420382,15.199999809265137,93,25,5,InfiniteSteps180,65,50,5,5,stationB6,124,309,124,5,1,1.43804,MaxSatDddLadderScl,0.00017203,0.001390871,5,3,42,5
0.014853159000000005,5.154761904761905,15.25,2865,25,347,InfiniteSteps180,66,163,347,38,stationB7,2340,3897,2340,50,12,68.134761,MaxSatDddLadderScl,0.053058811,0.06791144,24,86,14,347
0.0016519529999999998,2.661870503597122,13.399999618530273,72,25,16,InfiniteSteps180,67,80,16,7,stationB8,183,370,183,16,1,2.094425,MaxSatDddLadderScl,0.000413703,0.002065239,5,10,54,16
0.001457902,2.5888324873096447,13.571428298950195,150,25,70,InfiniteSteps180,68,52,70,8,stationB9,220,510,220,16,1,1.804461,MaxSatDddLadderScl,0.000326512,0.001783998,7,18,18,70
0.00078546,1.5294117647058822,12.857142448425293,126,25,53,InfiniteSteps180,69,43,53,4,stationB10,77,286,77,11,1,0.882059,MaxSatDddLadderScl,8.1336e-05,0.00086631,7,4,26,53
0.015465577000000001,4.674213836477987,15.399999618530273,3202,25,418,InfiniteSteps180,70,149,418,21,stationB11,2191,3716,2191,49,14,56.580629,MaxSatDddLadderScl,0.040904095,0.056369135,25,64,23,418
0.064362056,5.461538461538462,16.214284896850586,970,25,133,InfiniteSteps180,71,710,133,56,stationB12,1249,2556,1249,116,488,1310.753595,MaxSatDddLadderScl,1.246078945,1.31044045,14,107,0,133
