algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.024833086,12.33502538071066,13.571428298950195,150,25,51,InfiniteSteps180,44,100,51,114,trackB9,104,2430,1091,99,1,52.687781,SatDddSclTotalizer,0.027297748,ok,52.122646,11.352489,52.122646,43.203753,0.052130573,7,51,42,51,1
0.019657305,5.2994652406417115,12.857142448425293,126,25,41,InfiniteSteps180,45,18,41,102,trackB10,11,991,92,18,1,23.599386,SatDddSclTotalizer,0.003451365,ok,11.516385,11.516385,23.099431,23.099431,0.023108273,7,5,7,41,1
0.14644021200000001,11.768553459119497,15.399999618530273,3202,25,391,InfiniteSteps180,46,221,391,153,trackB11,419,9356,4313,221,2,476.577832,SatDddSclTotalizer,0.327376695,ok,469.26875,11.817716,473.803076,473.803076,0.473816474,25,112,99,391,1
0.056664331999999984,17.794871794871796,16.214284896850586,970,25,88,InfiniteSteps180,47,197,88,174,trackB12,592,8328,3520,197,1,553.032827,SatDddSclTotalizer,0.494894116,ok,506.3638,11.701581000000001,551.545392,551.545392,0.551558,14,138,53,88,1
0.21044049200000003,20.652453740949316,20.931034088134766,5915,33,81,InfiniteSteps180,48,388,81,134,stationA1,1407,25671,15002,387,2,2561.860814,SatDddSclTotalizer,2.347230611,ok,2557.659091,32.332345,2557.659091,1786.8069580000001,2.557670839,29,210,169,81,1
0.11367515299999997,16.985641025641026,19.0,3735,33,59,InfiniteSteps180,49,190,59,167,stationA2,942,16561,8754,190,1,1273.791146,SatDddSclTotalizer,1.157525709,ok,1206.699169,21.998291,1271.1863079999998,1271.1863079999998,1.271200442,25,122,62,59,1
0.06312961,14.062841530054644,22.375,2061,33,26,InfiniteSteps180,50,256,26,122,stationA3,415,10294,5933,255,2,350.265919,SatDddSclTotalizer,0.28572255,ok,348.842905,11.722818,348.842905,167.723014,0.348851845,16,138,111,26,1
0.040860095,11.233695652173912,19.214284896850586,1175,33,22,InfiniteSteps180,51,198,22,113,stationA4,216,6201,3192,198,1,151.91292,SatDddSclTotalizer,0.110085372,ok,148.082467,11.475033000000002,150.933351,150.933351,0.150945151,14,105,88,22,1
0.030169085000000005,8.776371308016877,19.25,876,33,23,InfiniteSteps180,52,106,23,115,stationA5,136,4160,1817,106,1,76.071266,SatDddSclTotalizer,0.045146262,ok,11.530185,11.530185,75.30525899999999,75.30525899999999,0.075314926,12,63,38,23,1
0.019168908,6.016339869281046,18.625,307,33,15,InfiniteSteps180,53,48,15,107,stationA6,54,1841,487,48,1,29.123081,SatDddSclTotalizer,0.009570152,ok,11.416802,11.416802,28.730616,28.730616,0.028738747,8,31,13,15,1
0.020906018999999998,9.019047619047619,12.625,126,33,16,InfiniteSteps180,54,108,16,105,stationA7,41,1894,686,108,1,43.862736,SatDddSclTotalizer,0.022546942,ok,11.414574,11.414574,43.444482,43.444482,0.043452643,8,22,81,16,1
0.4219868980000001,62.41326067211626,19.88888931274414,4862,33,161,InfiniteSteps180,55,805,161,387,stationA8,6269,68717,35715,804,11,90236.883954,SatDddSclTotalizer,89.800275011,ok,90222.249143,22.048985000000002,90222.249143,79678.321,90.222261388,27,519,268,161,1
0.08224629099999997,14.0,20.049999237060547,2616,33,49,InfiniteSteps180,56,185,49,139,stationA9,506,11508,6199,185,1,481.93539000000004,SatDddSclTotalizer,0.397893347,ok,409.30483,22.466694999999998,480.12602100000004,480.12602100000004,0.480139269,20,122,57,49,1
0.050447646999999984,10.74488188976378,18.176469802856445,1632,33,41,InfiniteSteps180,57,156,41,139,stationA10,275,6823,3149,156,1,163.90405099999998,SatDddSclTotalizer,0.112135591,ok,156.930495,11.543407,162.57051,162.57051,0.162582811,17,92,59,41,1
0.39890600900000095,70.53081347576007,20.482759475708008,6144,33,,InfiniteSteps180,58,271,100,445,stationA11,9518,85836,37299,271,1,120213.737664,SatDddSclTotalizer,119.801992119,timeout,32.212599000000004,32.212599000000004,,,120.200897902,29,268,0,133,1
0.3606989889999994,63.21061093247589,21.714284896850586,6393,33,,InfiniteSteps180,59,216,80,460,stationA12,8608,78634,34170,216,1,121770.534306,SatDddSclTotalizer,121.398650527,timeout,32.561707000000006,32.561707000000006,,,121.759348652,28,214,0,160,1
0.608407489,13.503115264797508,17.33333396911621,2022,25,30,InfiniteSteps180,60,252,30,130,stationB1,329,8669,4571,251,1,1007.0799509999999,SatDddSclTotalizer,0.397039235,ok,1005.436574,558.409819,1005.436574,953.919185,1.005446434,18,119,126,30,1
0.018407898000000002,8.4640522875817,14.800000190734863,87,25,29,InfiniteSteps180,61,75,29,115,stationB2,42,1295,439,74,1,35.288565,SatDddSclTotalizer,0.016522116,ok,34.921704,11.567166,34.921704,33.61597999999999,0.034929657,5,25,44,29,1
0.016596868,6.520231213872832,16.799999237060547,136,20,6,InfiniteSteps180,62,58,6,105,stationB3,23,1128,340,58,1,24.906809,SatDddSclTotalizer,0.008057435,ok,11.60919,11.60919,24.646016,24.646016,0.024654005,5,11,44,6,1
0.1073331529999999,14.572948328267477,15.949999809265137,2246,25,355,InfiniteSteps180,63,171,355,131,stationB4,460,9589,4929,170,2,695.387466,SatDddSclTotalizer,0.585513291,ok,692.835946,11.940097,692.835946,487.695221,0.692846157,20,101,59,355,1
0.021030035000000002,14.459016393442623,17.799999237060547,136,25,10,InfiniteSteps180,64,133,10,132,stationB5,147,2646,1159,132,1,54.556709000000005,SatDddSclTotalizer,0.033151503,ok,54.17342,11.531528,54.17342,29.61196,0.054181271,5,60,68,10,1
0.015269123000000002,6.076433121019108,15.199999809265137,93,25,5,InfiniteSteps180,65,34,5,104,stationB6,14,954,229,34,1,19.812486,SatDddSclTotalizer,0.004301047,ok,11.318462,11.318462,19.56052,19.56052,0.01956979,5,8,23,5,1
0.13223746599999997,14.927248677248677,15.25,2865,25,339,InfiniteSteps180,66,181,339,121,stationB7,557,11285,5651,180,1,996.707623,SatDddSclTotalizer,0.861497007,ok,993.722586,11.849953,993.722586,895.605407,0.993734027,24,113,58,339,1
0.018253646,10.956834532374101,13.399999618530273,72,25,16,InfiniteSteps180,67,98,16,112,stationB8,56,1523,633,98,1,36.477405,SatDddSclTotalizer,0.017913461,ok,11.365398,11.365398,36.158857000000005,36.158857000000005,0.036166806,5,41,52,16,1
0.024617786999999995,10.065989847715736,13.571428298950195,150,25,70,InfiniteSteps180,68,64,70,109,stationB9,83,1983,743,64,1,41.979323,SatDddSclTotalizer,0.016817996,ok,11.398339,11.398339,41.424013,41.424013,0.041435532,7,33,24,70,1
0.021132103,5.903743315508021,12.857142448425293,126,25,53,InfiniteSteps180,69,40,53,104,stationB10,14,1104,197,40,1,31.833317,SatDddSclTotalizer,0.010192813,ok,11.271246,11.271246,31.315566000000004,31.315566000000004,0.031324524,7,7,27,53,1
0.15845200700000017,15.725786163522013,15.399999618530273,3202,25,415,InfiniteSteps180,70,192,415,137,stationB11,650,12502,6295,191,1,1774.916557,SatDddSclTotalizer,1.612963781,ok,1771.4037739999999,12.002929,1771.4037739999999,1204.572529,1.7714154770000001,25,118,64,415,1
0.049002325999999985,14.662393162393162,16.214284896850586,970,25,98,InfiniteSteps180,71,130,98,167,stationB12,458,6862,2686,130,1,329.054864,SatDddSclTotalizer,0.278659043,ok,312.22697,11.63881,327.64816,327.64816,0.327660991,14,79,44,98,1
